id;da;setor;log;atual;rua;bairro;CEP;pgguia;ubs;ruagoogle;latitude;longitude;name;AREA_KM2;CODL;ruas;ruagooglecrua;color;source;precision;PrimeiroDeInicio;ÚltimoDeFim;Inicio;Fim;LADO
285;84;;AVENIDA;NAO;NOVA CANTAREIRA  (DE 4586 A 5602 LADO PAR);TUCURUVI;02340-002;;UBS CJ DO IPESP;Av. Nova Cantareira, 5602 - Tucuruvi, São Paulo - SP, Brasil;-23.4520892;-46.6159456;Avenida Nova Cantareira , 5602 - Tucuruvi , São Paulo - SP, 02340-002;3,58;147672;Av Nova Cantareira;Avenida Nova Cantareira , 5602 - Tucuruvi , São Paulo - SP, 02340-002;;Google;address;4586;5602;4586;5602;LADO PAR
288;84;;AVENIDA;NAO;NOVA CANTAREIRA  (DE 4060 A 4086 LADO PAR);TUCURUVI;02340-001;;UBS CJ DO IPESP;Av. Nova Cantareira, 4086 - Tremembé, São Paulo - SP, 02340-000, Brasil;-23.4649518;-46.6164394;Avenida Nova Cantareira , 4086 - Tucuruvi , São Paulo - SP, 02340-001;3,58;147672;Av Nova Cantareira;Avenida Nova Cantareira , 4086 - Tucuruvi , São Paulo - SP, 02340-001;;Google;address;4060;4086;4060;4086;LADO PAR
290;84;;AVENIDA;NAO;NOVA CANTAREIRA  (DE 3116 A 3256 LADO PAR);TUCURUVI;02330-000;;UBS CJ DO IPESP;Av. Nova Cantareira, 3256 - Tucuruvi, São Paulo - SP, 02338, Brasil;-23.4717929;-46.6173437;Avenida Nova Cantareira , 3256 - Tucuruvi , São Paulo - SP, 02330-000;3,58;147672;Av Nova Cantareira;Avenida Nova Cantareira , 3256 - Tucuruvi , São Paulo - SP, 02330-000;;Google;address;3116;3256;3116;3256;LADO PAR
293;84;;AVENIDA;NAO;NOVA CANTAREIRA  (INICIO  A 560 LADO PAR);TUCURUVI;02330-000;;UBS WAMBERTO DIAS DA COSTA;Av. Nova Cantareira, 560 - Tucuruvi, São Paulo - SP, 02330-000, Brasil;-23.4869115;-46.6199833;Avenida Nova Cantareira , 560 - Tucuruvi , São Paulo - SP, 02330-000;2,93;147672;Av Nova Cantareira;Avenida Nova Cantareira , 560 - Tucuruvi , São Paulo - SP, 02330-000;;Google;address;2;560; ;560;LADO PAR
295;71;;AVENIDA;NAO;OLAVO FONTOURA (INICIO A 159)  ;;00000-000;;UBS JOAQUIM ANTONIO EIRADO;Av. Olavo Fontoura, 159 - Santana, São Paulo - SP, 02012-021, Brasil;-23.515633;-46.6442799;Avenida Olavo Fontoura , 159 - São Paulo - SP;8,83;353418;Ac A Av Olavo Fontoura;Avenida Olavo Fontoura , 159 - São Paulo - SP;;Google;address;;;;159;
297;71;;AVENIDA;NAO;OLAVO FONTOURA (DE 1158 A 1387)  ;SANTANA;02012-021;;UBS JOAQUIM ANTONIO EIRADO;Av. Olavo Fontoura, 1387 - Santana, São Paulo - SP, 02012-021, Brasil;-23.5156662;-46.6438626;Avenida Olavo Fontoura , 1387 - Santana , São Paulo - SP, 02012-021;8,83;271870;Av Olavo Fontoura;Avenida Olavo Fontoura , 1387 - Santana , São Paulo - SP, 02012-021;;Google;address;1158;1387;1158;1387;
299;71;;AVENIDA;NAO;OLAVO FONTOURA (INICIO A 1157)   ;SANTANA;02012-020;;UBS JOAQUIM ANTONIO EIRADO;Av. Olavo Fontoura, 1157 - Santana, São Paulo - SP, 02012-000, Brasil;-23.5141221;-46.6347176;Avenida Olavo Fontoura , 1157 - Santana , São Paulo - SP, 02012-020;8,83;271870;Av Olavo Fontoura;Avenida Olavo Fontoura , 1157 - Santana , São Paulo - SP, 02012-020;;Google;address;1;1157;;1157;
300;71;;AVENIDA;NAO;OTAVIANO A DE LIMA (INICIO A 398)  ;;00000-000;;UBS JOAQUIM ANTONIO EIRADO;Av. Otaviano Alves de Lima, 398 - Casa Verde Baixa, São Paulo - SP, 02501, Brasil;-23.5158152;-46.6548283;Avenida Otaviano A De Lima , 398 - São Paulo - SP;8,83;352950;Ac A Av Otaviano A de Lima;Avenida Otaviano A De Lima , 398 - São Paulo - SP;;Google;address;;;;398;
303;51;;AVENIDA;NAO;PARADA PINTO (DE 2618 A 2892 LADO PAR);VILA NOVA CACHOEIRINHA;02611-001;;UBS HORTO FLORESTAL;Av. Parada Pinto, 2892 - Vila Nova Cachoeirinha, São Paulo - SP, Brasil;-23.4682843;-46.6436262;Avenida Parada Pinto , 2892 - Vila Nova Cachoeirinha , São Paulo - SP, 02611-001;8,15;154261;Av Parada Pinto;Avenida Parada Pinto , 2892 - Vila Nova Cachoeirinha , São Paulo - SP, 02611-001;;Google;address;2618;2892;2618;2892;LADO PAR
306;51;;AVENIDA;NAO;PARADA PINTO (DE 2032 A 2532 LADO PAR);VILA NOVA CACHOEIRINHA;02611-001;;UBS LAUZANE PAULISTA;Av. Parada Pinto, 2532 - Vila Nova Cachoeirinha, São Paulo - SP, 02611-001, Brasil;-23.4695571;-46.6468675;Avenida Parada Pinto , 2532 - Vila Nova Cachoeirinha , São Paulo - SP, 02611-001;3,45;154261;Av Parada Pinto;Avenida Parada Pinto , 2532 - Vila Nova Cachoeirinha , São Paulo - SP, 02611-001;;Google;address;2032;2532;2032;2532;LADO PAR
309;84;;AVENIDA;NAO;PAULO LINCOLN DO VALLE PONTIN  (DE 722 A 1154)   ;JACANA;02273-011;;UBS CJ DO IPESP;Av. Paulo Lincoln do Valle Pontin, 1154 - Jaçanã, São Paulo - SP, 02273-011, Brasil;-23.4581085;-46.5855828;Avenida Paulo Lincoln Do Valle Pontin , 1154 - Jacana , São Paulo - SP, 02273-011;3,58;82538;Av Paulo Lincoln do Valle Pontin;Avenida Paulo Lincoln Do Valle Pontin , 1154 - Jacana , São Paulo - SP, 02273-011;;Google;address;722;1154;722;1154;
315;71;;AVENIDA;NAO;SANTOS DUMONT  (DE 4148 A 5635)  ;SANTANA;02012-010;;UBS JOAQUIM ANTONIO EIRADO;Av. Santos Dumont, 5635 - Pte. Pequena, São Paulo - SP, 01101-080, Brasil;-23.5244522;-46.6309251;Avenida Santos Dumont , 5635 - Santana , São Paulo - SP, 02012-010;8,83;177997;Av Santos Dumont;Avenida Santos Dumont , 5635 - Santana , São Paulo - SP, 02012-010;;Google;address;4148;5635;4148;5635;
318;51;;AVENIDA;NAO;STA INES (DE 2002 A 2222)  ;PARQUE MANDAQUI;02415-000;;UBS HORTO FLORESTAL;Av. Santa Inês, 2222 - Parque Mandaqui, São Paulo - SP, 02423-100, Brasil;-23.4649582;-46.6364565;Avenida Sta Ines , 2222 - Parque Mandaqui , São Paulo - SP, 02415-000;8,15;91707;Av Sta Ines;Avenida Sta Ines , 2222 - Parque Mandaqui , São Paulo - SP, 02415-000;;Google;address;2002;2222;2002;2222;
321;51;;AVENIDA;NAO;STA INES (DE 4181 A 4505)  ;JARDIM PERI;02631-000;;UBS HORTO FLORESTAL;Av. Santa Inês, 4505 - Jardim Peri, São Paulo - SP, 02637, Brasil;-23.4547485;-46.6511244;Avenida Sta Ines , 4505 - Jardim Peri , São Paulo - SP, 02631-000;8,15;91707;Av Sta Ines;Avenida Sta Ines , 4505 - Jardim Peri , São Paulo - SP, 02631-000;;Google;address;4181;4505;4181;4505;
324;84;;AVENIDA;NAO;STA INES (DE 1353 A 1423)  ;PARQUE MANDAQUI;02415-000;;UBS CJ DO IPESP;Av. Santa Inês, 1423 - Parque Mandaqui, São Paulo - SP, 02415-000, Brasil;-23.4672528;-46.6310516;Avenida Sta Ines , 1423 - Parque Mandaqui , São Paulo - SP, 02415-000;3,58;91707;Av Sta Ines;Avenida Sta Ines , 1423 - Parque Mandaqui , São Paulo - SP, 02415-000;;Google;address;1353;1423;1353;1423;
328;84;;AVENIDA;NAO;JULIO PRADO NEVES, TEN.  (DE 235 A 494)  ;VILA ALBERTINA;02370-000;;UBS CJ DO IPESP;Av. Ten. Júlio Prado Neves, 494 - Vila Albertina, São Paulo - SP, 02340-000, Brasil;-23.4635897;-46.6211053;Avenida Ten. Julio Prado Neves , 494 - Vila Albertina , São Paulo - SP, 02370-000;3,58;113450;Av Ten. Julio Prado Neves;Avenida Ten. Julio Prado Neves , 494 - Vila Albertina , São Paulo - SP, 02370-000;;Google;address;235;494;235;494;
331;84;;AVENIDA;NAO;TUCURUVI (INICIO A 127 LADO IMPAR);TUCURUVI;02305-000;;UBS VL NIVI;Av. Tucuruvi, 127 - Vila Mazzei, São Paulo - SP, 02307-230, Brasil;-23.4778812;-46.6095235;Avenida Tucuruvi , 127 - Tucuruvi , São Paulo - SP, 02305-000;2,93;192015;Av Tucuruvi;Avenida Tucuruvi , 127 - Tucuruvi , São Paulo - SP, 02305-000;;Google;address;1;127;;127;LADO IMPAR
334;84;;AVENIDA;NAO;TUCURUVI (DE 129 A 393 LADO IMPAR);TUCURUVI;02305-000;;UBS WAMBERTO DIAS DA COSTA;Av. Tucuruvi, 393 - Vila Mazzei, São Paulo - SP, 02305-001, Brasil;-23.4796215;-46.6076389;Avenida Tucuruvi , 393 - Tucuruvi , São Paulo - SP, 02305-000;2,93;192015;Av Tucuruvi;Avenida Tucuruvi , 393 - Tucuruvi , São Paulo - SP, 02305-000;;Google;address;129;393;129;393;LADO IMPAR
338;84;;AVENIDA;NAO;TUCURUVI (DE 520 A 608 LADO PAR);TUCURUVI;02305-000;;UBS WAMBERTO DIAS DA COSTA;Av. Tucuruvi, 608 - Vila Mazzei, São Paulo - SP, 02304-001, Brasil;-23.4807174;-46.6059977;Avenida Tucuruvi , 608 - Tucuruvi , São Paulo - SP, 02305-000;2,93;192015;Av Tucuruvi;Avenida Tucuruvi , 608 - Tucuruvi , São Paulo - SP, 02305-000;;Google;address;520;608;520;608;LADO PAR
342;51;;AVENIDA;NAO;VICENTE JOSE DE CARVALHO (INICIO A 975)  ;VILA PEDRA BRANCA;02635-020;;UBS HORTO FLORESTAL;Av. Vicente José de Carvalho, 975 - Vila Pedra Branca, São Paulo - SP, Brasil;-23.4580382;-46.6425697;Avenida Vicente Jose De Carvalho , 975 - Vila Pedra Branca , São Paulo - SP, 02635-020;8,15;351482;Av Vicente Jose de Carvalho;Avenida Vicente Jose De Carvalho , 975 - Vila Pedra Branca , São Paulo - SP, 02635-020;;Google;address;;;;975
345;51;;AVENIDA;NAO;ZUNKELLER  (DE 780 A 997)  ;PARQUE MANDAQUI;02420-001;;UBS LAUZANE PAULISTA;Av. Zumkeller, 997 - Parque Mandaqui, São Paulo - SP, 02420-001, Brasil;-23.4717875;-46.6374013;Avenida Zunkeller , 997 - Parque Mandaqui , São Paulo - SP, 02420-001;3,45;200875;Av Zunkeller;Avenida Zunkeller , 997 - Parque Mandaqui , São Paulo - SP, 02420-001;;Google;address;780;997;780;997
348;51;;ESTRADA;NAO;CHAPADA, DA  (INICIO A 2441)   ;HORTO;02379-000;;UBS HORTO FLORESTAL;Estr. da Chapada, 2441 - Tremembé, São Paulo - SP, 02379, Brasil;-23.449215;-46.6359464;Estrada Da Chapada , 2441 - Horto , São Paulo - SP, 02379-000;8,15;280518;Es da Chapada;Estrada Da Chapada , 2441 - Horto , São Paulo - SP, 02379-000;;Google;address;;;;2441
349;51;;ESTRADA;NAO;CHAPADA, DA  (INICIO A 1129)   ;HORTO;02379-000;;UBS HORTO FLORESTAL;Estr. da Chapada, 1129 - Tremembé, São Paulo - SP, 02379, Brasil;-23.4514212;-46.6364176;Estrada Da Chapada , 1129 - Horto , São Paulo - SP, 02379-000;8,15;48577;Est da Chapada;Estrada Da Chapada , 1129 - Horto , São Paulo - SP, 02379-000;;Google;address;;;;1129
353;51;;ESTRADA;NAO;STA INES (DE 209 A 366)  ;JARDIM PEDRA BRANCA;02639-000;;UBS HORTO FLORESTAL;Estr. Santa Inês, 366, Mairiporã - SP, 07600-000, Brasil;-23.4298377;-46.6565757;Estrada Sta Ines , 366 - Jardim Pedra Branca , São Paulo - SP, 02639-000;8,15;281220;Est Sta Ines;Estrada Sta Ines , 366 - Jardim Pedra Branca , São Paulo - SP, 02639-000;;Google;address;209;366;209;366
388;51;;PRAÇA;NAO;ADEMAR NORONHA NOGUEIRA  (INICIO A 168)  ;CHACARA DO ENCOSTO;02417-190;;UBS DR DOMINGOS MAZZONETO DE CILO - VL AURORA;Praça Professor Ademar Noronha Nogueira, 168 - Jardim Paraíso, São Paulo - SP, 02417-190, Brasil;-23.4763797;-46.6287281;Praça Ademar Noronha Nogueira , 168 - Chacara Do Encosto , São Paulo - SP, 02417-190;1,62;1961;Pc Ademar Noronha Nogueira;Praça Ademar Noronha Nogueira , 168 - Chacara Do Encosto , São Paulo - SP, 02417-190;;Google;address;;;;168
394;84;;PRAÇA;NAO;ANTONIO JOSE DE ARAUJO (INICIO A 432)  ;BARRO BRANCO;02344-120;;UBS CJ DO IPESP;Praça Antônio José de Araújo, 432 - Barro Branco (Zona Norte), São Paulo - SP, 02344-050, Brasil;-23.468116;-46.610394;Praça Antonio Jose De Araujo , 432 - Barro Branco , São Paulo - SP, 02344-120;3,58;387320;Pc Antonio Jose de Araujo;Praça Antonio Jose De Araujo , 432 - Barro Branco , São Paulo - SP, 02344-120;;Google;address;;;;432
398;71;;PRAÇA;NAO;BELEM DA CACHOEIRA (INICIO A 31)   ;JARDIM SAO PAULO;02044-090;;UBS JOAQUIM ANTONIO EIRADO;Praça Belém da Cachoeira, 31 - Santana, São Paulo - SP, 02044-090, Brasil;-23.4985572;-46.6202853;Praça Belem Da Cachoeira , 31 - Jardim Sao Paulo , São Paulo - SP, 02044-090;8,83;77704;Pc Belem da Cachoeira;Praça Belem Da Cachoeira , 31 - Jardim Sao Paulo , São Paulo - SP, 02044-090;;Google;address;;;;31
416;84;;PRAÇA;NAO;TROPICOS, DOS  (INICIO A 88)   ;VILA NIVI;02252-030;;UBS VL NIVI;Praça dos Trópicos, 88 - Vila Nivi, São Paulo - SP, 02252-030, Brasil;-23.4792981;-46.5892432;Praça Dos Tropicos , 88 - Vila Nivi , São Paulo - SP, 02252-030;2,93;191850;Pc dos Tropicos;Praça Dos Tropicos , 88 - Vila Nivi , São Paulo - SP, 02252-030;;Google;address;;;;88
430;84;;PRAÇA;NAO;JESSE ALEXANDRINO DA SILVA (INICIO A 70)   ;VILA NIVI;02255-040;;UBS VL NIVI;Praça Jessé Alexandrino da Silva, 70 - Vila Nivi, São Paulo - SP, 02255-040, Brasil;-23.4769725;-46.5893892;Praça Jesse Alexandrino Da Silva , 70 - Vila Nivi , São Paulo - SP, 02255-040;2,93;361925;Pc Jesse Alexandrino da Silva;Praça Jesse Alexandrino Da Silva , 70 - Vila Nivi , São Paulo - SP, 02255-040;;Google;address;;;;70
440;71;;PRAÇA;NAO;LUZIA LEME (INICIO A 35)   ;SANTANA;02037-030;;UBS JOAQUIM ANTONIO EIRADO;Av. Braz Leme, 35 - Santana, São Paulo - SP, 02501-015, Brasil;-23.5145811;-46.6537838;Praça Luzia Leme , 35 - Santana , São Paulo - SP, 02037-030;8,83;226556;Pc Luzia Leme;Praça Luzia Leme , 35 - Santana , São Paulo - SP, 02037-030;;Google;address;;;;35
456;51;;PRAÇA;NAO;POLICARPO DE MAGALHAES VIOTTI  (INICIO A 17)   ;PARQUE MANDAQUI;02422-000;;UBS LAUZANE PAULISTA;Praça Dr. Policarpo de Magalhães Viotti, 17 - Parque Mandaqui, São Paulo - SP, 02420-001, Brasil;-23.4718023;-46.6369948;Praça Policarpo De Magalhaes Viotti , 17 - Parque Mandaqui , São Paulo - SP, 02422-000;3,45;226521;Pc Policarpo de Magalhaes Viotti;Praça Policarpo De Magalhaes Viotti , 17 - Parque Mandaqui , São Paulo - SP, 02422-000;;Google;address;1;17;;17
461;71;;PRAÇA;NAO;RICARDO WHATELY  (INICIO A 32)   ;SANTANA;02020-110;;UBS CHORA MENINO;Praça Ricardo Whately, 32 - Santana, São Paulo - SP, 02020-110, Brasil;-23.4931518;-46.6328268;Praça Ricardo Whately , 32 - Santana , São Paulo - SP, 02020-110;4,28;209210;Pc Ricardo Whately;Praça Ricardo Whately , 32 - Santana , São Paulo - SP, 02020-110;;Google;address;;;;32
472;84;;PRAÇA;NAO;TAMOTSU YAMAMURA (INICIO A 61)   ;VILA NIVI;02255-060;;UBS VL NIVI;Praça Tamotsu Yamamura, 61 - Tucuruvi, São Paulo - SP, 02254-050, Brasil;-23.4800181;-46.5916941;Praça Tamotsu Yamamura , 61 - Vila Nivi , São Paulo - SP, 02255-060;2,93;439185;Pc Tamotsu Yamamura;Praça Tamotsu Yamamura , 61 - Vila Nivi , São Paulo - SP, 02255-060;;Google;address;;;;61
482;71;;RUA ;NAO;ABEL DE ARAUJO (INICIO A 86)   ;SANTA TERESINHA;02451-010;;UBS CHORA MENINO;R. Abel de Araújo, 86 - Santana, São Paulo - SP, 02451-010, Brasil;-23.5014022;-46.6414718;Rua Abel De Araujo , 86 - Santa Teresinha , São Paulo - SP, 02451-010;4,28;329;R Abel de Araujo;Rua Abel De Araujo , 86 - Santa Teresinha , São Paulo - SP, 02451-010;;Google;address;;;;86
489;84;;RUA ;NAO;ADALGIZA UCHOA SANTOS DUMONT (INICIO A 169)  ;JARDIM GUAPIRA;02317-190;;UBS CJ DO IPESP;R. Adalgiza Uchôa Santos Dumont, 169 - Jardim Guapira, São Paulo - SP, 02317-190, Brasil;-23.4584805;-46.5870386;Rua Adalgiza Uchoa Santos Dumont , 169 - Jardim Guapira , São Paulo - SP, 02317-190;3,58;257877;R Adalgiza Uchoa Santos Dumont;Rua Adalgiza Uchoa Santos Dumont , 169 - Jardim Guapira , São Paulo - SP, 02317-190;;Google;address;;;;169
496;71;;RUA ;NAO;ADOLFO DE ARAUJO (INICIO A 137)  ;JARDIM SAO PAULO;02043-040;;UBS JOAQUIM ANTONIO EIRADO;Rua Adolfo Araujo, 137 - Jardim São Paulo, São Paulo - SP, 02043-040, Brasil;-23.4901011;-46.6122809;Rua Adolfo De Araujo , 137 - Jardim Sao Paulo , São Paulo - SP, 02043-040;8,83;172634;R Adolfo de Araujo;Rua Adolfo De Araujo , 137 - Jardim Sao Paulo , São Paulo - SP, 02043-040;;Google;address;;;;137;
503;84;;RUA ;NAO;AFRO FERNANDES (INICIO A 75)   ;VILA MAZZEI;02310-120;;UBS WAMBERTO DIAS DA COSTA;R. Afro Fernandes, 75 - Vila Mazzei, São Paulo - SP, 02310-120, Brasil;-23.4704509;-46.5976357;Rua Afro Fernandes , 75 - Vila Mazzei , São Paulo - SP, 02310-120;2,93;691887;R Afro Fernandes;Rua Afro Fernandes , 75 - Vila Mazzei , São Paulo - SP, 02310-120;;Google;address;;;;75;
510;84;;RUA ;NAO;AGUAS NEGRAS (INICIO A 112)  ;VILA GUSTAVO;02249-040;;UBS VL NIVI;R. Águas Negras, 112 - Vila Gustavo, São Paulo - SP, 02249-040, Brasil;-23.4892222;-46.597491;Rua Aguas Negras , 112 - Vila Gustavo , São Paulo - SP, 02249-040;2,93;133515;R Aguas Negras;Rua Aguas Negras , 112 - Vila Gustavo , São Paulo - SP, 02249-040;;Google;address;;;;112;
517;51;;RUA ;NAO;ALBERTO ARNOLDI  (INICIO A 123)  ;CHACARA DO ENCOSTO;02417-110;;UBS DR DOMINGOS MAZZONETO DE CILO - VL AURORA;Rua Alberto Arnoldi, 123 - Jardim Paraíso, São Paulo - SP, 02417-110, Brasil;-23.4775901;-46.6309307;Rua Alberto Arnoldi , 123 - Chacara Do Encosto , São Paulo - SP, 02417-110;1,62;351784;R Alberto Arnoldi;Rua Alberto Arnoldi , 123 - Chacara Do Encosto , São Paulo - SP, 02417-110;;Google;address;;;;123;
525;84;;RUA ;NAO;ALEXANDRE AZEVEDO  (INICIO A 77)   ;VILA MAZZEI;02308-010;;UBS WAMBERTO DIAS DA COSTA;Rua Alexa?dre Azevedo, 77 - Vila Mazzei, São Paulo - SP, 02308-010, Brasil;-23.4703672;-46.6009495;Rua Alexandre Azevedo , 77 - Vila Mazzei , São Paulo - SP, 02308-010;2,93;277240;R Alexandre Azevedo;Rua Alexandre Azevedo , 77 - Vila Mazzei , São Paulo - SP, 02308-010;;Google;address;;;;77;
532;71;;RUA ;NAO;ALFREDO PUJOL  (DE 486 A 1543)   ;SANTANA;02017-000;;UBS JOAQUIM ANTONIO EIRADO;R. Alfredo Pujol, 1543 - Santana, São Paulo - SP, 02017-013, Brasil;-23.5021654;-46.64046;Rua Alfredo Pujol , 1543 - Santana , São Paulo - SP, 02017-000;8,83;7196;R Alfredo Pujol;Rua Alfredo Pujol , 1543 - Santana , São Paulo - SP, 02017-000;;Google;address;486;1543;486;1543;
540;71;;RUA ;NAO;ALFREDO PUJOL  (DE 1241 A 1359 LADO IMPAR);SANTANA;02017-012;;UBS JOAQUIM ANTONIO EIRADO;R. Alfredo Pujol, 1359 - Santana, São Paulo - SP, 02017-013, Brasil;-23.5012764;-46.6388497;Rua Alfredo Pujol , 1359 - Santana , São Paulo - SP, 02017-012;8,83;7196;R Alfredo Pujol;Rua Alfredo Pujol , 1359 - Santana , São Paulo - SP, 02017-012;;Google;address;1241;1359;1241;1359;LADO IMPAR
548;51;;RUA ;NAO;ALICE BLANCHE  (INICIO A 132)  ;LAUZANE PAULISTA;02436-060;;UBS LAUZANE PAULISTA;R. Alice Blanche, 132 - Lauzane Paulista, São Paulo - SP, 02436-060, Brasil;-23.4788669;-46.6365988;Rua Alice Blanche , 132 - Lauzane Paulista , São Paulo - SP, 02436-060;3,45;732389;R Alice Blanche;Rua Alice Blanche , 132 - Lauzane Paulista , São Paulo - SP, 02436-060;;Google;address;;;;132;
556;84;;RUA ;NAO;ALMEIDA CAMPOS (DE 114 A 302)  ;VILA PAULICEIA;02302-010;;UBS WAMBERTO DIAS DA COSTA;R. Almeida Campos, 302 - Vila Pauliceia, São Paulo - SP, 02302-010, Brasil;-23.4843417;-46.6130759;Rua Almeida Campos , 302 - Vila Pauliceia , São Paulo - SP, 02302-010;2,93;66141;R Almeida Campos;Rua Almeida Campos , 302 - Vila Pauliceia , São Paulo - SP, 02302-010;;Google;address;114;302;114;302;
565;51;;RUA ;NAO;ALTO DAS MINAS (INICIO A 57)   ;JARDIM SONIA;02423-065;;UBS HORTO FLORESTAL;R. Alto das Minas, 57 - Jardim Sonia, São Paulo - SP, 02423-065, Brasil;-23.4673325;-46.6329341;Rua Alto Das Minas , 57 - Jardim Sonia , São Paulo - SP, 02423-065;8,15;731455;R Alto das Minas;Rua Alto Das Minas , 57 - Jardim Sonia , São Paulo - SP, 02423-065;;Google;address;;;;57;
573;84;;RUA ;NAO;AMADEU NARCISO PIERONI (INICIO A 104)  ;JARDIM LEONOR MENDES DE BARROS;02346-040;;UBS CJ DO IPESP;R. Amadeu Narciso Pieroni, 104 - Barro Branco (Zona Norte), São Paulo - SP, 02346-090, Brasil;-23.4691223;-46.6074964;Rua Amadeu Narciso Pieroni , 104 - Jardim Leonor Mendes De Barros , São Paulo - SP, 02346-040;3,58;194719;R Amadeu Narciso Pieroni;Rua Amadeu Narciso Pieroni , 104 - Jardim Leonor Mendes De Barros , São Paulo - SP, 02346-040;;Google;address;;;;104;
581;51;;RUA ;NAO;AMARO RODRIGUES  (INICIO A 308)  ;HORTO FLORESTAL;02377-050;;UBS HORTO FLORESTAL;R. Amaro Rodrigues, 308 - Horto Florestal, São Paulo - SP, 02377-050, Brasil;-23.4572755;-46.6340783;Rua Amaro Rodrigues , 308 - Horto Florestal , São Paulo - SP, 02377-050;8,15;133361;R Amaro Rodrigues;Rua Amaro Rodrigues , 308 - Horto Florestal , São Paulo - SP, 02377-050;;Google;address;;;;308;
594;71;;RUA ;NAO;ANA RIBEIRO  (DE 417 A 530)  ;VILA ESTER;02536-010;;UBS CHORA MENINO;R. Ana Ribeiro, 530 - Vila Ester (Zona Norte), São Paulo - SP, 02464-200, Brasil;-23.4931615;-46.6482088;Rua Ana Ribeiro , 530 - Vila Ester , São Paulo - SP, 02536-010;4,28;11991;R Ana Ribeiro;Rua Ana Ribeiro , 530 - Vila Ester , São Paulo - SP, 02536-010;;Google;address;417;530;417;530;
603;84;;RUA ;NAO;ANDRE CAMPALE  (INICIO A 95)   ;PARADA INGLESA;02245-180;;UBS WAMBERTO DIAS DA COSTA;R. André Campale, 95 - Tucuruvi, São Paulo - SP, 02245-180, Brasil;-23.4864532;-46.6069826;Rua Andre Campale , 95 - Parada Inglesa , São Paulo - SP, 02245-180;2,93;439223;R Andre Campale;Rua Andre Campale , 95 - Parada Inglesa , São Paulo - SP, 02245-180;;Google;address;;;;95;
613;84;;RUA ;NAO;ANTHEMIOS DE TRALLES (INICIO A 294)  ;VILA NOVA MAZZEI;02317-030;;UBS CJ DO IPESP;Rua Anthémios de Tralles, 294 - Vila Nova Mazzei, São Paulo - SP, 02317-030, Brasil;-23.4592776;-46.5960586;Rua Anthemios De Tralles , 294 - Vila Nova Mazzei , São Paulo - SP, 02317-030;3,58;764256;R Anthemios de Tralles;Rua Anthemios De Tralles , 294 - Vila Nova Mazzei , São Paulo - SP, 02317-030;;Google;address;;;;294;
632;71;;RUA ;NAO;ANTONIO LOURENCO (INICIO A 258)  ;AGUA FRIA;02334-070;;UBS JOAQUIM ANTONIO EIRADO;R. Antônio Lourenço, 258 - Água Fria, São Paulo - SP, 02334-070, Brasil;-23.4865807;-46.6193923;Rua Antonio Lourenco , 258 - Agua Fria , São Paulo - SP, 02334-070;8,83;17744;R Antonio Lourenco;Rua Antonio Lourenco , 258 - Agua Fria , São Paulo - SP, 02334-070;;Google;address;;;;258;
642;84;;RUA ;NAO;APUIZINHO  (INICIO A 104)  ;VILA DOM PEDRO II;02243-130;;UBS VL NIVI;R. Apuizinho, 104 - Vila Dom Pedro II, São Paulo - SP, 02243-130, Brasil;-23.4901654;-46.6004472;Rua Apuizinho , 104 - Vila Dom Pedro Ii , São Paulo - SP, 02243-130;2,93;67792;R Apuizinho;Rua Apuizinho , 104 - Vila Dom Pedro Ii , São Paulo - SP, 02243-130;;Google;address;;;;104
652;84;;RUA ;NAO;ARAUCARIA  (INICIO A 759)  ;JARDIM FRANCA;02338-010;;UBS CJ DO IPESP;Rua Araucaria, 759 - Jardim Franca, São Paulo - SP, 02340-000, Brasil;-23.4725877;-46.6164351;Rua Araucaria , 759 - Jardim Franca , São Paulo - SP, 02338-010;3,58;21148;R Araucaria;Rua Araucaria , 759 - Jardim Franca , São Paulo - SP, 02338-010;;Google;address;;;;759
662;71;;RUA ;NAO;ARMANDA  (INICIO A 157)  ;MANDAQUI;02407-130;;UBS CHORA MENINO;R. Armanda, 157 - Santana, São Paulo - SP, 02407-130, Brasil;-23.480429;-46.6249072;Rua Armanda , 157 - Mandaqui , São Paulo - SP, 02407-130;4,28;22241;R Armanda;Rua Armanda , 157 - Mandaqui , São Paulo - SP, 02407-130;;Google;address;;;;157
672;71;;RUA ;NAO;ATALANTA (INICIO A 340)  ;JARDIM SAO PAULO;02040-020;;UBS JOAQUIM ANTONIO EIRADO;R. Atalanta, 340 - Jardim São Paulo, São Paulo - SP, 02040-020, Brasil;-23.4919919;-46.6192031;Rua Atalanta , 340 - Jardim Sao Paulo , São Paulo - SP, 02040-020;8,83;62430;R Atalanta;Rua Atalanta , 340 - Jardim Sao Paulo , São Paulo - SP, 02040-020;;Google;address;;;;340
684;71;;RUA ;NAO;AUGUSTO TORTORELO ARAUJO (INICIO A 289)  ;JARDIM SAO PAULO;02040-010;;UBS JOAQUIM ANTONIO EIRADO;R. Augusto Tortorelo de Araújo, 289 - Jardim São Paulo, São Paulo - SP, 02040-010, Brasil;-23.4905912;-46.6230346;Rua Augusto Tortorelo Araujo , 289 - Jardim Sao Paulo , São Paulo - SP, 02040-010;8,83;25640;R Augusto Tortorelo Araujo;Rua Augusto Tortorelo Araujo , 289 - Jardim Sao Paulo , São Paulo - SP, 02040-010;;Google;address;;;;289
